tree_id,樹種,経度,緯度,区分,場所,出典
PT0162-00-0315,コナラ,139.625746055585,35.6755101665468,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0162-00-0324,コナラ,139.624291694468,35.6754962776821,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0162-00-0443,コナラ,139.624517805578,35.6753336665682,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0162-00-0485,コナラ,139.624492305577,35.6752659999023,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0162-00-0731,コナラ,139.625799555582,35.6750168609926,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0162-00-0778,コナラ,139.625629055581,35.6749724443291,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0162-00-0802,コナラ,139.625759111136,35.6749565554381,公園樹木（杉並区）,塚山公園,suginami_park_nara
PT0193-00-0042,コナラ,139.61119088886,35.6941246110168,公園樹木（杉並区）,宮前公園,suginami_park_nara
PT0193-00-0048,コナラ,139.611211972194,35.6940995554613,公園樹木（杉並区）,宮前公園,suginami_park_nara
PT0193-00-0088,コナラ,139.61120838886,35.6939888887949,公園樹木（杉並区）,宮前公園,suginami_park_nara
PT0193-00-0095,コナラ,139.611289805527,35.6939563610169,公園樹木（杉並区）,宮前公園,suginami_park_nara
PT0194-00-0046,コナラ,139.62399800001,35.689465194348,公園樹木（杉並区）,成田西公園,suginami_park_nara
PT0194-00-0048,コナラ,139.624486222234,35.6894575276761,公園樹木（杉並区）,成田西公園,suginami_park_nara
PT0194-00-0053,コナラ,139.624460500012,35.6894420554544,公園樹木（杉並区）,成田西公園,suginami_park_nara
PT0200-00-0029,コナラ,139.627358388884,35.7047488332326,公園樹木（杉並区）,天沼地蔵前公園,suginami_park_nara
PT0200-00-0037,コナラ,139.627283083328,35.7047222499,公園樹木（杉並区）,天沼地蔵前公園,suginami_park_nara
PT0201-00-0006,コナラ,139.605229888879,35.6875653887587,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0017,コナラ,139.60518074999,35.6874721943128,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0018,コナラ,139.605220222212,35.6874703609799,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0021,コナラ,139.605290305545,35.6874217220915,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0023,コナラ,139.605100972214,35.6874019165334,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0024,コナラ,139.605183222213,35.6873968054232,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0026,コナラ,139.605315444434,35.6873773609802,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0028,コナラ,139.605144944435,35.6873695832003,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0201-00-0035,コナラ,139.605167972213,35.6873334165336,公園樹木（杉並区）,久我山東原公園,suginami_park_nara
PT0211-00-0002,コナラ,139.589215194443,35.7180864443235,公園樹木（杉並区）,善福寺北緑地,suginami_park_nara
PT0211-00-0004,コナラ,139.589205249999,35.718074972101,公園樹木（杉並区）,善福寺北緑地,suginami_park_nara
PT0211-00-0009,コナラ,139.58934963889,35.7180540832126,公園樹木（杉並区）,善福寺北緑地,suginami_park_nara
PT0211-00-0013,コナラ,139.589243944445,35.7180179721003,公園樹木（杉並区）,善福寺北緑地,suginami_park_nara
PT0211-00-0014,コナラ,139.589374972225,35.717976138767,公園樹木（杉並区）,善福寺北緑地,suginami_park_nara
PT0211-00-0021,コナラ,139.589282777778,35.7179527220994,公園樹木（杉並区）,善福寺北緑地,suginami_park_nara
PT0213-00-0872,コナラ,139.613305722137,35.726725944345,公園樹木（杉並区）,井草森公園,suginami_park_nara
PT0213-00-1025,コナラ,139.613013027693,35.7266497776793,公園樹木（杉並区）,井草森公園,suginami_park_nara
PT0213-00-1031,コナラ,139.613111749916,35.7266462499007,公園樹木（杉並区）,井草森公園,suginami_park_nara
PT0219-00-0001,コナラ,139.630871277848,35.6836681387097,公園樹木（杉並区）,浜田山さくら緑地,suginami_park_nara
PT0219-00-0004,コナラ,139.631089222293,35.6835822498171,公園樹木（杉並区）,浜田山さくら緑地,suginami_park_nara
PT0224-00-0014,コナラ,139.617285138895,35.6854745554957,公園樹木（杉並区）,高井戸藤が丘公園,suginami_park_nara
PT0224-00-0015,コナラ,139.617292750006,35.6854735832735,公園樹木（杉並区）,高井戸藤が丘公園,suginami_park_nara
PT0226-00-0022,コナラ,139.622272055557,35.7072820832915,公園樹木（杉並区）,天沼もえぎ公園,suginami_park_nara
PT0228-00-0015,コナラ,139.596277361131,35.7032197220358,公園樹木（杉並区）,松庵わかくさ公園,suginami_park_nara
PT0228-00-0020,コナラ,139.596317138909,35.7031825275916,公園樹木（杉並区）,松庵わかくさ公園,suginami_park_nara
PT0228-00-0025,コナラ,139.596283722242,35.7031233609265,公園樹木（杉並区）,松庵わかくさ公園,suginami_park_nara
PT0239-00-0128,コナラ,139.626468972267,35.6788051109705,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0225,コナラ,139.626867666711,35.6785957776299,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0226,コナラ,139.626832694488,35.6785931109639,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0230,コナラ,139.626805222267,35.6785839720753,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0231,コナラ,139.626887750045,35.6785812776296,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0232,コナラ,139.626860944489,35.6785804720744,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0244,コナラ,139.626798277822,35.6785589442975,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0245,コナラ,139.627149305599,35.6785549165144,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0249,コナラ,139.626822638933,35.678550333186,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0251,コナラ,139.626911500044,35.678548277629,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0252,コナラ,139.626991194489,35.6785460554056,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0254,コナラ,139.627138833377,35.6785427220701,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0255,コナラ,139.627035916711,35.678541916516,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0257,コナラ,139.626801250044,35.6785384165196,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0258,コナラ,139.627111944489,35.6785379720704,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0260,コナラ,139.626928472266,35.6785335276287,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0263,コナラ,139.627024388932,35.6785273609606,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0265,コナラ,139.627002250044,35.6785234442942,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0273,コナラ,139.626915027822,35.6785121387399,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0274,コナラ,139.626669583377,35.6785032776324,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0281,コナラ,139.626678166711,35.6784824998545,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0282,コナラ,139.626730611155,35.6784767220759,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0283,コナラ,139.627127583377,35.6784703609587,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0285,コナラ,139.626690166711,35.6784668331875,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0287,コナラ,139.627151111155,35.6784650831806,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0288,コナラ,139.627201027821,35.6784649165131,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0297,コナラ,139.626691083377,35.6784383331873,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0299,コナラ,139.626951305599,35.6784373054056,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0302,コナラ,139.626970861155,35.6784313331831,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0307,コナラ,139.627096694488,35.6784137498477,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0315,コナラ,139.626955277822,35.6783993331831,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0319,コナラ,139.626932472265,35.6783892498501,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0321,コナラ,139.626960194488,35.6783803887385,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0322,コナラ,139.626887694488,35.6783799720729,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0325,コナラ,139.627036250044,35.6783728331818,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0329,コナラ,139.626709944488,35.678357277631,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0332,コナラ,139.627039111155,35.6783515276261,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0339,コナラ,139.626941722266,35.678334583183,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0342,コナラ,139.626730194488,35.6783323887418,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0349,コナラ,139.626646222266,35.6783114442984,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0350,コナラ,139.626818611155,35.6783108054069,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0352,コナラ,139.6266208056,35.6783088331877,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0353,コナラ,139.626986250043,35.6783041387377,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0369,コナラ,139.626889694487,35.6782635276279,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0438,コナラ,139.626770583377,35.6781669720741,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0439,コナラ,139.626745333378,35.6781665276301,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0440,コナラ,139.6267028056,35.6781610831863,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0450,コナラ,139.6269095556,35.6781489165166,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0451,コナラ,139.626669527821,35.6781481387424,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0462,コナラ,139.626651027822,35.6781309720761,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0472,コナラ,139.626911138933,35.6781164165167,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0477,コナラ,139.626727083377,35.678105222075,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0493,コナラ,139.626940138932,35.6780723887387,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0502,コナラ,139.626880277821,35.6780602220729,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0528,コナラ,139.626338194488,35.6780171665256,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0531,コナラ,139.626617972265,35.6780155554104,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0545,コナラ,139.626339194488,35.6779905554146,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0559,コナラ,139.626403194488,35.6779724443027,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0563,コナラ,139.626373083377,35.6779659720809,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0590,コナラ,139.626477111154,35.6779357220795,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0603,コナラ,139.626083250044,35.6779201665299,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0239-00-0609,コナラ,139.626135000043,35.6779150276403,公園樹木（杉並区）,柏の宮公園,suginami_park_nara
PT0243-00-0001,コナラ,139.626672277769,35.7193569720492,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0002,コナラ,139.626638944436,35.7193460276051,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0003,コナラ,139.626680666658,35.7193257498275,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0005,コナラ,139.626722944436,35.7193167498274,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0007,コナラ,139.626678027769,35.7193008609391,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0009,コナラ,139.626690749992,35.7192729998284,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0011,コナラ,139.626513972215,35.7192691109403,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0012,コナラ,139.626519083327,35.7192329442742,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0015,コナラ,139.626674055548,35.7191822220523,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0018,コナラ,139.626514999995,35.7191753331641,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0020,コナラ,139.626578194438,35.7191568887198,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0025,コナラ,139.626593222217,35.7191017220541,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0026,コナラ,139.626575749995,35.7191013887208,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0027,コナラ,139.626556444439,35.7190910831655,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0028,コナラ,139.626593388884,35.719059583166,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0029,コナラ,139.626554583329,35.7190585831661,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0243-00-0032,コナラ,139.626579249996,35.7190226942778,公園樹木（杉並区）,銀杏稲荷公園,suginami_park_nara
PT0251-00-0006,コナラ,139.624617944386,35.6988146109891,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0030,コナラ,139.624343666607,35.6987239998797,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0033,コナラ,139.624309722162,35.6987233054355,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0037,コナラ,139.624352138829,35.698717694324,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0038,コナラ,139.624361416607,35.698716805435,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0040,コナラ,139.624288555495,35.6987118332134,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0041,コナラ,139.62432249994,35.6987111109909,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0046,コナラ,139.62430549994,35.6986888054352,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0047,コナラ,139.624375833274,35.6986887221012,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0050,コナラ,139.624549833275,35.6986815276549,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0052,コナラ,139.624379694385,35.6986779165454,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0054,コナラ,139.624364194385,35.6986759721011,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0057,コナラ,139.624296611051,35.698669055435,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0059,コナラ,139.624388166607,35.6986679165452,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0063,コナラ,139.624372111052,35.6986667221009,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0066,コナラ,139.624380444385,35.6986591387674,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0071,コナラ,139.624353333274,35.6986510832121,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0072,コナラ,139.62440563883,35.6986494721005,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0073,コナラ,139.624435083274,35.6986487221002,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0251-00-0074,コナラ,139.624343472163,35.6986483609899,公園樹木（杉並区）,角川庭園,suginami_park_nara
PT0254-01-0017,コナラ,139.623004805601,35.6807111110322,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0025,コナラ,139.623101833379,35.6806588888083,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0093,コナラ,139.622678361156,35.6804672777025,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0262,コナラ,139.622297916712,35.6800822777062,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0272,コナラ,139.622318305601,35.6800468888169,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0280,コナラ,139.622299638933,35.6800220277059,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0290,コナラ,139.622276777822,35.6799963332617,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0379,コナラ,139.622502916712,35.6797309165903,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-01-0526,コナラ,139.622728722268,35.6791246943616,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0023,コナラ,139.622944666712,35.67880427769,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0026,コナラ,139.623055055601,35.6787860276882,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0038,コナラ,139.623171138935,35.6787303610196,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0052,コナラ,139.623230722267,35.6787004721296,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0066,コナラ,139.62327819449,35.6786715554621,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0146,コナラ,139.624214611156,35.6784797498915,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0254-02-0156,コナラ,139.624223666711,35.6784655832246,公園樹木（杉並区）,三井の森公園,suginami_park_nara
PT0260-00-0009,コナラ,139.6576133889,35.7083095831791,公園樹木（杉並区）,高円寺北一みどり公園,suginami_park_nara
PT0260-00-0011,コナラ,139.657584166677,35.7082953331795,公園樹木（杉並区）,高円寺北一みどり公園,suginami_park_nara
PT0265-00-0002,ミズナラ,139.587160944467,35.7122914164537,公園樹木（杉並区）,善福寺二丁目緑地,suginami_park_nara
PT0273-00-0042,コナラ,139.642163416626,35.6822981387462,公園樹木（杉並区）,大宮の杜緑地,suginami_park_nara
PT0273-00-0049,コナラ,139.642145555516,35.6822761943014,公園樹木（杉並区）,大宮の杜緑地,suginami_park_nara
PT0273-00-0056,コナラ,139.64289661106,35.6822673887549,公園樹木（杉並区）,大宮の杜緑地,suginami_park_nara
PT0275-00-0023,コナラ,139.634871055536,35.696307555349,公園樹木（杉並区）,成宗さくら公園,suginami_park_nara
PT0275-00-0040,コナラ,139.634960583313,35.6961196109062,公園樹木（杉並区）,成宗さくら公園,suginami_park_nara
PT0275-00-0050,コナラ,139.634944499979,35.6960601386839,公園樹木（杉並区）,成宗さくら公園,suginami_park_nara
PT0275-00-0052,コナラ,139.634982305534,35.6960510831289,公園樹木（杉並区）,成宗さくら公園,suginami_park_nara
PT0275-00-0056,コナラ,139.634967388867,35.6960031664621,公園樹木（杉並区）,成宗さくら公園,suginami_park_nara
PT0278-00-0003,コナラ,139.623611000036,35.6870479721611,公園樹木（杉並区）,高井戸東ひだまり緑地,suginami_park_nara
PT0278-00-0004,コナラ,139.623628250037,35.6870398888275,公園樹木（杉並区）,高井戸東ひだまり緑地,suginami_park_nara
PT0278-00-0007,コナラ,139.62353783337,35.6870036110516,公園樹木（杉並区）,高井戸東ひだまり緑地,suginami_park_nara
PT0311-00-0001,コナラ,139.626506638865,35.7210872498214,公園樹木（杉並区）,上ノ台児童遊園,suginami_park_nara
PT0350-00-0012,コナラ,139.602113416634,35.703370222066,公園樹木（杉並区）,西荻窪平和児童遊園,suginami_park_nara
PT0354-00-0045,コナラ,139.603854777853,35.719698555415,公園樹木（杉並区）,どんぐり山児童遊園,suginami_park_nara
PT0354-00-0053,コナラ,139.603673805631,35.7196742498622,公園樹木（杉並区）,どんぐり山児童遊園,suginami_park_nara
PT0354-00-0056,コナラ,139.60369308341,35.7196647776398,公園樹木（杉並区）,どんぐり山児童遊園,suginami_park_nara
PT0354-00-0081,コナラ,139.603622861187,35.7195650831963,公園樹木（杉並区）,どんぐり山児童遊園,suginami_park_nara
PT0354-00-0094,コナラ,139.60356108341,35.7195275831973,公園樹木（杉並区）,どんぐり山児童遊園,suginami_park_nara
PT1087-00-0018,コナラ,139.646880222175,35.6888831943799,公園樹木（杉並区）,遊び場８７番,suginami_park_nara
PT2002-00-0064,コナラ,139.616350055587,35.7196455275918,公園樹木（杉並区）,下井草いこいの森,suginami_park_nara
NARA_ROAD_001,コナラ,139.754389,35.674186,街路樹,道路沿い,nara_road
NARA_ROAD_002,コナラ,139.754635,35.674549,街路樹,道路沿い,nara_road
NARA_ROAD_003,コナラ,139.754857,35.674899,街路樹,道路沿い,nara_road
NARA_ROAD_004,コナラ,139.755477,35.675863,街路樹,道路沿い,nara_road
NARA_ROAD_005,コナラ,139.755493,35.675864,街路樹,道路沿い,nara_road
NARA_ROAD_006,コナラ,139.6989528,35.66857468,街路樹,道路沿い,nara_road
NARA_ROAD_007,イギリスナラ,139.6582064,35.67707303,街路樹,道路沿い,nara_road
NARA_ROAD_008,コナラ,139.6144512,35.72826889,街路樹,道路沿い,nara_road
NARA_ROAD_009,コナラ,139.7612061,35.70207596,街路樹,道路沿い,nara_road
NARA_ROAD_010,コナラ,139.7612115,35.70207942,街路樹,道路沿い,nara_road
NARA_ROAD_011,コナラ,139.7612031,35.70208791,街路樹,道路沿い,nara_road
NARA_ROAD_012,コナラ,139.7492602,35.71407663,街路樹,道路沿い,nara_road
NARA_ROAD_013,コナラ,139.7492597,35.71408769,街路樹,道路沿い,nara_road
NARA_ROAD_014,コナラ,139.7492594,35.71409961,街路樹,道路沿い,nara_road
NARA_ROAD_015,コナラ,139.7441229,35.71722527,街路樹,道路沿い,nara_road
NARA_ROAD_016,コナラ,139.7441788,35.71731444,街路樹,道路沿い,nara_road
NARA_ROAD_017,コナラ,139.7441946,35.71731452,街路樹,道路沿い,nara_road
NARA_ROAD_018,コナラ,139.6218281,35.73977126,街路樹,道路沿い,nara_road
NARA_ROAD_019,コナラ,139.6219012,35.73983853,街路樹,道路沿い,nara_road
NARA_ROAD_020,コナラ,139.622099,35.74036051,街路樹,道路沿い,nara_road
NARA_ROAD_021,コナラ,139.6221137,35.74044592,街路樹,道路沿い,nara_road
NARA_ROAD_022,コナラ,139.622228,35.74048311,街路樹,道路沿い,nara_road
NARA_ROAD_023,コナラ,139.6231057,35.74082439,街路樹,道路沿い,nara_road
NARA_ROAD_024,コナラ,139.6262677,35.74333555,街路樹,道路沿い,nara_road
NARA_ROAD_025,コナラ,139.6233353,35.7582588,街路樹,道路沿い,nara_road
NARA_ROAD_026,コナラ,139.6235367,35.75824567,街路樹,道路沿い,nara_road
NARA_ROAD_027,コナラ,139.6238814,35.75824465,街路樹,道路沿い,nara_road
NARA_ROAD_028,コナラ,139.6241326,35.75825227,街路樹,道路沿い,nara_road
NARA_ROAD_029,コナラ,139.6222976,35.75875041,街路樹,道路沿い,nara_road
NARA_ROAD_030,コナラ,139.6225915,35.75873273,街路樹,道路沿い,nara_road
NARA_ROAD_031,コナラ,139.6234397,35.75872198,街路樹,道路沿い,nara_road
NARA_ROAD_032,コナラ,139.6234748,35.75872241,街路樹,道路沿い,nara_road
NARA_ROAD_033,コナラ,139.6237579,35.7587373,街路樹,道路沿い,nara_road
NARA_ROAD_034,コナラ,139.6240162,35.75873198,街路樹,道路沿い,nara_road
NARA_ROAD_035,コナラ,139.6243071,35.75873762,街路樹,道路沿い,nara_road
NARA_ROAD_036,コナラ,139.624931,35.75874288,街路樹,道路沿い,nara_road
NARA_ROAD_037,コナラ,139.6262182,35.75874017,街路樹,道路沿い,nara_road
NARA_ROAD_038,コナラ,139.6262496,35.7587672,街路樹,道路沿い,nara_road
NARA_ROAD_039,コナラ,139.6267373,35.75874531,街路樹,道路沿い,nara_road
NARA_ROAD_040,コナラ,139.6267626,35.75877394,街路樹,道路沿い,nara_road
NARA_ROAD_041,コナラ,139.629898,35.7582968,街路樹,道路沿い,nara_road
NARA_ROAD_042,コナラ,139.6300136,35.75830015,街路樹,道路沿い,nara_road
NARA_ROAD_043,コナラ,139.6300404,35.75830631,街路樹,道路沿い,nara_road
NARA_ROAD_044,コナラ,139.6301759,35.7583252,街路樹,道路沿い,nara_road
NARA_ROAD_045,コナラ,139.6302833,35.75831447,街路樹,道路沿い,nara_road
NARA_ROAD_046,コナラ,139.6303004,35.75831116,街路樹,道路沿い,nara_road
NARA_ROAD_047,コナラ,139.6303898,35.75831484,街路樹,道路沿い,nara_road
NARA_ROAD_048,コナラ,139.6305431,35.75830322,街路樹,道路沿い,nara_road
NARA_ROAD_049,コナラ,139.6305949,35.75831737,街路樹,道路沿い,nara_road
NARA_ROAD_050,コナラ,139.6306164,35.7583296,街路樹,道路沿い,nara_road
NARA_ROAD_051,コナラ,139.6309107,35.75830817,街路樹,道路沿い,nara_road
NARA_ROAD_052,コナラ,139.6309379,35.75831379,街路樹,道路沿い,nara_road
NARA_ROAD_053,コナラ,139.6308808,35.75833454,街路樹,道路沿い,nara_road
NARA_ROAD_054,コナラ,139.6310516,35.75830482,街路樹,道路沿い,nara_road
NARA_ROAD_055,コナラ,139.6310274,35.75831625,街路樹,道路沿い,nara_road
NARA_ROAD_056,コナラ,139.6311396,35.75831092,街路樹,道路沿い,nara_road
NARA_ROAD_057,コナラ,139.6311775,35.75830685,街路樹,道路沿い,nara_road
NARA_ROAD_058,コナラ,139.6313709,35.75831012,街路樹,道路沿い,nara_road
NARA_ROAD_059,コナラ,139.6313009,35.75832881,街路樹,道路沿い,nara_road
NARA_ROAD_060,コナラ,139.6312781,35.75833503,街路樹,道路沿い,nara_road
NARA_ROAD_061,コナラ,139.631388,35.75832578,街路樹,道路沿い,nara_road
NARA_ROAD_062,コナラ,139.5887371,35.77823242,街路樹,道路沿い,nara_road
NARA_ROAD_063,コナラ,139.5887402,35.77825611,街路樹,道路沿い,nara_road
NARA_ROAD_064,コナラ,139.5887678,35.77834542,街路樹,道路沿い,nara_road
MATSU_ROAD_001,アカマツ,139.747701,35.700744,街路樹,道路沿い,matsu_road
MATSU_ROAD_002,クロマツ,139.6942714,35.66809618,街路樹,道路沿い,matsu_road
MATSU_ROAD_003,クロマツ,139.6943346,35.66809889,街路樹,道路沿い,matsu_road
MATSU_ROAD_004,クロマツ,139.6943756,35.66810089,街路樹,道路沿い,matsu_road
MATSU_ROAD_005,クロマツ,139.6944144,35.66810218,街路樹,道路沿い,matsu_road
MATSU_ROAD_006,クロマツ,139.6944414,35.66810218,街路樹,道路沿い,matsu_road
MATSU_ROAD_007,アカマツ,139.692856,35.68799564,街路樹,道路沿い,matsu_road
MATSU_ROAD_008,アイグロマツ,139.6928377,35.68801725,街路樹,道路沿い,matsu_road
MATSU_ROAD_009,クロマツ,139.6557037,35.69787609,街路樹,道路沿い,matsu_road
MATSU_ROAD_010,クロマツ,139.6942263,35.68803813,街路樹,道路沿い,matsu_road
